 2.08096962e+001 -1.10112568e+003
 2.07402967e+001 8.36902292e+002
 2.08379206e+001 -5.42694584e+003
 2.34942370e+001 -6.94822563e+002
 2.34747507e+001 -4.32699230e+003
 2.08335630e+001 2.46677453e+002
 2.02430330e+001 1.30594149e+003
 2.27376369e+001 -3.45902706e+003
 2.19415534e+001 2.46419450e+003
 2.28816992e+001 2.10562145e+003
